bottle	WALCRN2_2019001603R	14	1	19	0	0.00	0.00	32.000	4.000	0.00	0.0
25.000	32.000	0.000	0.000
0.000	182.700	25.000
0.600	257.200	25.000
0.750	266.150	25.000
0.900	273.750	25.000
1.050	280.800	25.000
1.200	287.450	25.000
1.350	293.950	25.000
1.500	300.650	25.000
1.650	307.900	25.000
1.800	315.750	25.000
1.950	325.150	25.000
2.100	337.300	25.000
2.250	355.550	25.000
2.400	386.750	25.000
2.550	415.350	25.000
2.700	430.500	25.000
2.850	440.200	25.000
3.000	447.400	25.000
3.150	453.100	25.000
3.300	457.650	25.000
3.450	461.600	25.000
3.600	465.000	25.000
3.750	467.950	25.000
3.900	470.600	25.000
4.050	473.000	25.000
