bottle	WALCRN2_2019005559	15	4	19	0	0.00	0.00	32	4.000	0.00	0.0
25.000	32.000	0.000	0.000
0.000	157.900	25.000
0.600	242.650	25.000
0.750	256.300	25.000
0.900	266.900	25.000
1.050	275.750	25.000
1.200	283.750	25.000
1.350	291.250	25.000
1.500	298.850	25.000
1.650	306.900	25.000
1.800	315.400	25.000
1.950	325.400	25.000
2.100	338.350	25.000
2.250	357.650	25.000
2.400	390.350	25.000
2.550	418.050	25.000
2.700	432.800	25.000
2.850	442.300	25.000
3.000	449.450	25.000
3.150	455.000	25.000
3.300	459.500	25.000
3.450	463.450	25.000
3.600	466.800	25.000
3.750	469.750	25.000
3.900	472.400	25.000
4.050	474.800	25.000
