bottle	ROTTMPT70_2019007713	15	7	19	0	0.00	0.00	34.000	4.000	0.00	0.0
25.000	34.000	0.000	0.000
0.000	169.700	25.000
0.600	252.150	25.000
0.750	262.800	25.000
0.900	271.600	25.000
1.050	279.350	25.000
1.200	286.600	25.000
1.350	293.600	25.000
1.500	300.850	25.000
1.650	308.600	25.000
1.800	316.950	25.000
1.950	326.950	25.000
2.100	340.000	25.000
2.250	360.000	25.000
2.400	393.150	25.000
2.550	418.950	25.000
2.700	432.850	25.000
2.850	442.000	25.000
3.000	448.900	25.000
3.150	454.300	25.000
3.300	458.750	25.000
3.450	462.550	25.000
3.600	465.900	25.000
3.750	468.800	25.000
3.900	471.400	25.000
4.050	473.800	25.000
