bottle	WALCRN70_2018005597	13	2	18	0	0.00	0.00	35.200	4.000	0.00	0.0
25.000	35.200	0.000	0.000
0.000	174.700	25.000
0.600	253.650	25.000
0.750	263.650	25.000
0.900	271.850	25.000
1.050	279.250	25.000
1.200	286.400	25.000
1.350	293.250	25.000
1.500	300.450	25.000
1.650	308.250	25.000
1.800	316.900	25.000
1.950	327.500	25.000
2.100	342.100	25.000
2.250	366.050	25.000
2.400	400.350	25.000
2.550	421.600	25.000
2.700	433.650	25.000
2.850	441.950	25.000
3.000	448.400	25.000
3.150	453.500	25.000
3.300	457.700	25.000
3.450	461.300	25.000
3.600	464.500	25.000
3.750	467.300	25.000
3.900	469.850	25.000
4.050	472.200	25.000
